date,pm25
2019-10-07,-1.570475931228297
2019-10-08,-1.5836945464776466
2019-10-09,-1.5968204790086697
2019-10-10,-1.6098475499734777
2019-10-11,-1.622769580524182
2019-10-12,-1.635580391812894
2019-10-13,-1.648273804991726
2019-10-14,-1.6608436412127887
2019-10-15,-1.6732837216281942
2019-10-16,-1.6855878673900542
2019-10-17,-1.6977498996504794
2019-10-18,-1.709763639561582
2019-10-19,-1.7216229082754737
2019-10-20,-1.7333215269442654
2019-10-21,-1.7448533167200693
2019-10-22,-1.756212098754997
2019-10-23,-1.7673916942011592
2019-10-24,-1.7783859242106685
2019-10-25,-1.7891886099356356
2019-10-26,-1.7997935725281726
2019-10-31,-1.8496362788283072
2019-11-01,-1.8589251468206047
2019-11-02,-1.8679730397452532
2019-11-03,-1.8767737787543637
2019-11-04,-1.8853211850000482
2019-11-05,-1.8936090796344172
2019-11-06,-1.901631283809584
2019-11-07,-1.9093816186776584
2019-11-08,-1.9168539053907527
2019-11-09,-1.9240419651009788
2019-11-10,-1.9309396189604482
2019-11-11,-1.9375406881212718
2019-11-12,-1.9438389937355613
2019-11-13,-1.9498283569554287
2019-11-14,-1.9555025989329853
2019-11-15,-1.9608555408203425
2019-11-16,-1.9658810037696126
2019-11-17,-1.9705728089329064
2019-11-18,-1.9749247774623357
2019-11-19,-1.9789307305100117
2019-11-20,-1.9825844892280464
2019-11-21,-1.985879874768551
2019-11-22,-1.9888107082836375
2019-11-24,-1.9935540038460013
2019-11-25,-1.9953541081975024
2019-11-26,-1.9967649451320308
2019-11-27,-1.9977803358016988
2019-11-28,-1.9983941013586177
2019-11-29,-1.998600062954899
2019-11-30,-1.998600062954899
2019-12-02,-1.998600062954899
2019-12-03,-1.998600062954899
2019-12-04,-1.998600062954899
2019-12-05,-1.998600062954899
2019-12-06,-1.998600062954899
2019-12-07,-1.998600062954899
2019-12-08,-1.998600062954899
2019-12-09,-1.998600062954899
2019-12-10,-1.998600062954899
2019-12-11,-1.998600062954899
2019-12-12,-1.998600062954899
2019-12-13,-1.998600062954899
2019-12-14,-1.998600062954899
2019-12-15,-1.998600062954899
2019-12-16,-1.998600062954899
2019-12-17,-0.36686158029584154
2019-12-18,0.6605293161931947
2019-12-19,0.6000945575761925
2019-12-20,0.6907466955016957
2019-12-24,-0.1553399251363341
2019-12-25,-0.5481658561468479
2019-12-26,-0.578383235455349
2019-12-27,-0.2459920630618373
2019-12-28,0.14683386794867653
2019-12-29,-1.122296063008368
2020-01-01,-1.122296063008368
2020-01-02,0.8116162127357
2020-01-03,-0.9712091664658629
2020-01-04,-0.18555730444483517
2020-01-05,0.9324857299697041
2020-01-08,0.7430343681311505
2020-01-09,0.6907466955016957
2020-01-10,0.7511814541186977
2020-01-11,-0.18555730444483517
2020-01-12,0.11661648864017547
2020-01-13,0.35835552310818397
2020-01-14,0.1770512472571776
2020-01-15,0.7209640748101968
2020-01-16,0.5698771782676915
2020-01-17,0.388572902416685
2020-01-18,0.0863991093316744
2020-01-19,0.23748600587417973
2020-01-20,-0.1553399251363341
2020-01-21,-0.6992527526893533
2020-01-22,0.025964350714672277
2020-01-23,-0.36686158029584154
2020-01-24,0.5094424196506893
2020-01-25,2.110963523001246
2020-01-26,-0.2459920630618373
2020-01-27,-0.9107744078488607
2020-01-28,-0.3064268216788394
2020-01-29,0.2979207644911818
2020-01-30,0.4792250403421882
2020-01-31,-0.4272963389128437
2020-02-01,-1.2431655802423724
2020-02-02,0.056181730023173344
2020-02-03,-0.5481658561468479
2020-02-04,-1.3036003388593744
2020-02-05,-1.0316439250828648
2020-02-06,-1.0014265457743639
2020-02-07,-0.4272963389128437
2020-02-08,2.0807461436927444
2020-02-09,-0.27620944237033834
2020-02-10,-0.6086006147638501
2020-02-11,-0.2459920630618373
2020-02-12,-0.0646877872108309
2020-02-13,-0.18555730444483517
2020-02-14,0.2979207644911818
2020-02-15,0.44900766103368717
2020-02-16,0.35835552310818397
2020-02-17,-0.12512254582783303
2020-02-18,0.1770512472571776
2020-02-19,0.7209640748101968
2020-02-20,0.5094424196506893
2020-02-21,0.6000945575761925
2020-02-22,0.4187902817251861
2020-02-23,0.8418335920442009
2020-02-24,-0.18555730444483517
2020-02-25,0.44900766103368717
2020-02-26,0.44900766103368717
2020-02-27,0.6605293161931947
2020-02-28,0.6605293161931947
2020-02-29,-0.1553399251363341
2020-03-01,0.9929204885867063
2020-03-02,-0.03447040790232985
2020-03-03,0.35835552310818397
2020-03-04,0.6000945575761925
2020-03-05,-0.0646877872108309
2020-03-06,1.0835726265122094
2020-03-07,1.5683442096954192
2020-03-08,1.2346595230547148
2020-03-09,0.5396597989591904
2020-03-10,0.20726862656567865
2020-03-11,0.6605293161931947
2020-03-12,0.7511814541186977
2020-03-13,0.9324857299697041
2020-03-14,0.056181730023173344
2020-03-16,0.5856929599139884
2020-03-17,0.6605293161931947
2020-03-18,0.025964350714672277
2020-03-25,0.38824763961343667
2020-03-26,0.872050971352702
2020-03-27,1.0533552472037084
2020-03-28,-0.7294701319978543
2020-04-01,0.1652091606906622
2020-04-02,0.6605293161931947
2020-04-03,0.6303119368846936
2020-04-04,-0.4272963389128437
2020-04-05,-0.33302704206668504
2020-04-06,0.2677033851826808
2020-04-07,0.388572902416685
2020-04-08,0.388572902416685
2020-04-09,0.6000945575761925
2020-04-10,0.23748600587417973
2020-04-11,0.025964350714672277
2020-04-12,-0.6992527526893533
2020-04-13,0.7813988334271988
2020-04-14,0.14683386794867653
2020-04-15,0.8116162127357
2020-04-16,0.23748600587417973
2020-04-17,0.8418335920442009
2020-04-18,0.6907466955016957
2020-04-19,0.7209640748101968
2020-04-20,0.4506579859567381
2020-04-21,0.3281381437996829
2020-04-22,0.7209640748101968
2020-04-23,0.6000945575761925
2020-04-24,0.6605293161931947
2020-04-25,0.11661648864017547
2020-04-26,1.1440073851292116
2020-04-27,0.7813988334271988
2020-04-28,0.4792250403421882
2020-04-29,0.7813988334271988
2020-04-30,0.6303119368846936
2020-05-01,1.5066159368312244
2020-05-02,-0.578383235455349
2020-05-03,0.7209640748101968
2020-05-04,0.2677033851826808
2020-05-05,0.5094424196506893
2020-05-06,-0.12512254582783303
2020-05-07,-0.6992527526893533
2020-05-08,-0.6992527526893533
2020-05-09,-0.0646877872108309
2020-05-10,-0.27620944237033834
2020-05-11,-0.21577468375333622
2020-05-12,0.056181730023173344
2020-05-13,0.20726862656567865
2020-05-14,0.20726862656567865
2020-05-15,0.2979207644911818
2020-05-16,1.1440073851292116
2020-05-17,0.11661648864017547
2020-05-18,0.20726862656567865
2020-05-19,0.8418335920442009
2020-05-20,0.9324857299697041
2020-05-21,-0.12512254582783303
2020-05-22,0.14683386794867653
2020-05-23,0.056181730023173344
2020-05-24,-0.3366442009873405
2020-05-25,-0.27620944237033834
2020-05-26,0.14683386794867653
2020-05-27,0.4187902817251861
2020-05-28,1.355529040288719
2020-05-29,1.295094281671717
2020-05-30,-0.1553399251363341
2020-05-31,1.0533552472037084
2020-06-01,-0.36686158029584154
2020-06-02,-0.6388179940723511
2020-06-03,-0.0646877872108309
2020-06-04,0.23748600587417973
2020-06-05,0.35835552310818397
2020-06-06,-0.09490516651933198
2020-06-07,0.7813988334271988
2020-06-08,-0.03447040790232985
2020-06-09,0.025964350714672277
2020-06-10,-0.03447040790232985
2020-06-11,0.5698771782676915
2020-06-12,0.0863991093316744
2020-06-13,-0.578383235455349
2020-06-14,0.388572902416685
2020-06-15,-0.09490516651933198
2020-06-16,-0.21577468375333622
2020-06-17,-0.03447040790232985
2020-06-18,0.0863991093316744
2020-06-19,0.11661648864017547
2020-06-20,-0.3970789596043426
2020-06-21,0.5396597989591904
2020-06-22,-0.7294701319978543
2020-06-23,-0.7596875113063554
2020-06-24,-0.7899048906148565
2020-06-25,-0.7596875113063554
2020-06-26,-0.7596875113063554
2020-06-27,-0.8805570285403597
2020-06-28,-0.0646877872108309
2020-06-29,-0.45751371822134473
2020-06-30,-0.7596875113063554
2020-07-01,0.11661648864017547
2020-07-02,-0.6388179940723511
2020-07-03,-0.9409917871573618
2020-07-04,-0.45751371822134473
2020-07-05,0.025964350714672277
2020-07-06,-0.6992527526893533
2020-07-07,-0.27620944237033834
2020-07-08,-0.578383235455349
2020-07-09,-1.092078683699867
2020-07-10,-0.6992527526893533
