date,o3,pm25,tmp,rh,ws,wd
2020-01-29,0.0244705882352941,31.681818181818183,14.716666666666669,39.483333333333334,3.360416666666667,0.0999999999695382
2020-01-30,0.0182380952380952,17.73913043478261,14.716666666666669,58.13333333333333,3.4600000000000004,0.0933333333295726
2020-01-31,0.01805,26.15,13.375,53.55,2.2408333333333332,0.0958823467824861
2020-02-01,0.0223181818181818,23.61904761904762,13.275,37.670833333333334,4.273333333333333,0.1039999985658611
2020-02-02,0.0177083333333333,17.0,13.275,50.1,2.661666666666666,0.0921052617927788
2020-02-03,0.0036666666666666,9.789473684210526,13.275,85.2304347826087,1.5875,0.0900000002119077
2020-02-04,0.0078421052631578,10.916666666666666,13.275,72.29411764705883,2.7112499999999997,0.0930769231178252
2020-02-05,0.0089090909090909,11.708333333333334,13.833333333333334,66.02916666666667,2.7112499999999997,0.092857142977036
2020-02-06,0.0178823529411764,22.583333333333332,13.833333333333334,50.76666666666667,2.1683333333333334,0.0858823524247591
2020-02-07,0.0285,41.291666666666664,14.475,41.25416666666667,1.47,0.0957142857160619
2020-02-08,0.0234705882352941,25.375,15.454166666666666,47.145833333333336,1.7474999999999998,0.094615384614414
2020-02-09,0.0169375,16.375,16.316666666666666,56.54583333333333,2.1008333333333336,0.0947058823521971
2020-02-10,0.0106874999999999,18.52380952380953,17.045833333333334,57.65416666666667,2.8375000000000004,0.095217391373999
2020-02-11,0.018,24.565217391304348,16.808333333333334,57.42083333333333,3.299583333333333,0.0966666666196578
2020-02-12,0.0124285714285714,24.0,15.491666666666667,46.97083333333333,3.236666666666667,0.0961538458465943
2020-02-13,0.0203571428571428,30.458333333333332,16.087500000000002,46.50833333333333,2.1875,0.0862500002266782
2020-02-14,0.0251578947368421,34.375,17.45,43.48333333333333,1.8329166666666667,0.1047058697511562
2020-02-15,0.0283684210526315,29.625,17.849999999999998,46.375,2.1666666666666665,0.0924999969633451
2020-02-16,0.0312,23.541666666666668,18.820833333333333,43.25833333333333,2.162083333333334,0.1029999986386647
2020-02-17,0.0284117647058823,28.083333333333332,20.054166666666667,37.608333333333334,1.7791666666666668,0.0946153845999943
2020-02-18,0.0310555555555555,37.375,20.254166666666663,40.520833333333336,1.95,0.0966666664770194
2020-02-19,0.0305882352941176,33.5,20.075,40.2125,2.495833333333333,0.0964705879572757
2020-02-20,0.0315238095238095,34.208333333333336,20.0,36.03333333333333,2.338333333333334,0.094500000551624
2020-02-21,0.0226666666666666,42.916666666666664,19.375,40.67916666666667,3.380833333333334,0.0966666665485804
2020-02-22,0.0317916666666666,37.916666666666664,19.020833333333332,43.49583333333334,2.8679166666666664,0.0939999999650705
2020-02-23,0.0227826086956521,22.5,18.866666666666667,42.675,3.783333333333333,0.0956249999956122
2020-02-24,0.0268,32.68181818181818,18.37272727272727,38.50909090909091,2.829090909090909,0.0920000001839889
2020-02-25,0.0203,33.5,17.729166666666668,40.675,3.0695833333333336,0.0963157894371336
2020-02-26,0.0341666666666666,35.0,17.491666666666667,35.637499999999996,2.2425,0.1000000000676927
2020-02-27,0.0273333333333333,34.625,15.916666666666666,42.2,3.950833333333333,0.0900000003384637
2020-02-28,0.0363,36.833333333333336,17.883333333333333,46.52916666666667,2.29,0.0952631575460633
2020-02-29,0.0339130434782608,33.583333333333336,18.575,45.725,3.215,0.0980952378534892
2020-03-01,0.023090909090909,25.041666666666668,18.820833333333333,42.44583333333333,3.4279166666666665,0.0891666667058603
2020-03-02,0.0222105263157894,33.333333333333336,19.425,37.6375,3.1645833333333333,0.0971428570229639
2020-03-03,0.0244090909090909,33.25,17.875,42.329166666666666,3.1645833333333333,0.0989473637669661
2020-03-04,0.0184583333333333,25.5,17.150000000000002,43.0125,4.0408333333333335,0.0923076923424938
2020-03-05,0.0385833333333333,42.208333333333336,18.6375,39.59583333333333,1.81125,0.092727272226748
2020-03-06,0.0274090909090909,42.208333333333336,18.266666666666666,40.8375,3.696666666666667,0.0961538458628165
2020-03-07,0.0345833333333333,38.833333333333336,17.991666666666667,40.2875,3.9825,0.105
2020-03-08,0.0372916666666666,33.416666666666664,18.283333333333335,51.825,3.064583333333333,0.088947368948837
2020-03-09,0.0251249999999999,28.583333333333332,19.141666666666666,49.61666666666667,2.763333333333333,0.0942105264032798
2020-03-10,0.0339,36.75,20.275,42.18333333333333,2.145,0.0935294117612957
2020-03-11,0.0363809523809523,36.375,20.95416666666667,40.583333333333336,2.705833333333333,0.1011111107405419
2020-03-12,0.0272727272727272,40.583333333333336,20.7625,34.525,2.7062500000000003,0.0921428574208316
2020-03-13,0.0354736842105263,33.416666666666664,20.616666666666667,38.09583333333333,3.2825,0.0993333337070274
2020-03-14,0.0359583333333333,37.083333333333336,21.104166666666668,38.6,2.2916666666666665,0.0979999997327489
2020-03-15,0.032875,34.708333333333336,21.020833333333332,43.979166666666664,2.8475,0.0935294112764375
2020-03-16,0.0318333333333333,28.166666666666668,19.9375,47.02916666666667,3.0966666666666662,0.0977272706205835
2020-03-17,0.0278260869565217,34.125,19.333333333333332,49.520833333333336,3.1770833333333335,0.0887500009870318
2020-03-18,0.0282777777777777,31.625,19.5625,46.583333333333336,3.47,0.1016666665604266
2020-03-19,0.0224782608695652,32.458333333333336,19.814285714285717,38.079166666666666,3.619166666666666,0.0923809523795818
2020-03-20,0.0291818181818181,30.875,25.825,39.93333333333333,2.8945833333333333,0.0988888887893693
2020-03-21,0.0264782608695652,35.166666666666664,19.25,43.604166666666664,3.0425,0.1017647041089004
2020-03-22,0.0299499999999999,24.333333333333332,23.275,36.675,2.880416666666666,0.0928571427003936
2020-03-23,0.0260454545454545,24.541666666666668,20.86,31.475,3.02,0.0994117647094164
2020-03-24,0.0351363636363636,32.25,23.066666666666663,31.2625,2.705833333333333,0.0900000001254307
2020-03-25,0.0410416666666666,33.708333333333336,25.75,29.183333333333337,2.6004166666666664,0.0977272723494761
2020-03-26,0.0379565217391304,42.625,25.616666666666664,35.0875,3.0749999999999997,0.1058823479440369
2020-03-27,0.03,31.125,20.3,35.81666666666667,3.8475,0.0971428570706252
2020-03-28,0.0325454545454545,33.041666666666664,24.58888888888889,25.516666666666666,2.5933333333333333,0.0976470579925122
2020-03-29,0.0394166666666666,31.833333333333332,19.200000000000003,29.833333333333332,2.686666666666667,0.0974999999762017
2020-03-30,0.0290869565217391,33.5,22.385714285714283,33.78333333333333,2.9975,0.0949999999999999
2020-03-31,0.0303636363636363,39.625,24.325,32.50416666666667,3.0583333333333336,0.0968421059810672
2020-04-01,0.0287826086956521,35.708333333333336,20.733333333333334,34.99166666666667,3.7895833333333337,0.0933333336922123
2020-04-02,0.0313478260869565,35.083333333333336,18.04285714285714,37.575,3.217916666666667,0.0930769230871832
2020-04-03,0.0285416666666666,33.875,19.9,30.2,3.4620833333333336,0.0973684208379027
2020-04-04,0.0277391304347826,32.291666666666664,22.33,30.55,3.2391666666666663,0.0964285714241309
2020-04-05,0.0283333333333333,29.434782608695652,17.099999999999998,27.643478260869564,2.663913043478261,0.0964999999341645
2020-04-06,0.026,31.541666666666668,18.142857142857142,29.90416666666667,3.0279166666666666,0.095
2020-04-07,0.0268695652173913,31.291666666666668,23.1,30.6125,3.1983333333333337,0.0954999999746025
2020-04-08,0.0319,34.708333333333336,16.82,27.7125,3.155416666666667,0.1035294107346612
2020-04-09,0.0334090909090909,28.666666666666668,20.288235294117644,25.266666666666666,3.11875,0.0995238016984005
2020-04-10,0.0209166666666666,27.214285714285715,15.25,33.23571428571429,1.7307142857142856,0.1018181778181042
2020-04-11,0.025090909090909,24.416666666666668,17.376470588235293,33.8125,4.06125,0.1011764702458584
2020-04-12,0.0260416666666666,26.916666666666668,16.153333333333332,27.491666666666664,4.06125,0.093500000033089
2020-04-13,0.0317727272727272,27.0,18.075,25.191666666666663,3.485,0.0955000000027796
2020-04-14,0.0439523809523809,39.0,20.03,18.533333333333335,3.1291666666666664,0.0960000000064984
2020-04-15,0.0335833333333333,29.291666666666668,23.46,18.2375,3.4583333333333335,0.0941666667217258
2020-04-16,0.0351666666666666,36.75,22.13571428571429,22.983333333333334,3.1641666666666666,0.0936842107020959
2020-04-17,0.033590909090909,36.0,25.27777777777778,29.933333333333337,3.5629166666666667,0.0919999999951261
2020-04-18,0.034578947368421,34.5,17.425,34.55833333333333,3.733333333333333,0.0895000014970803
2020-04-19,0.02275,16.625,21.044444444444444,39.104166666666664,4.461250000000001,0.1080952376566276
2020-04-20,0.0253,29.791666666666668,17.25,30.2125,3.895416666666667,0.0983333307318631
2020-04-21,0.0394347826086956,36.208333333333336,27.85555555555555,19.770833333333332,3.2475,0.1012499993675618
2020-04-22,0.0411666666666666,34.041666666666664,24.9,24.741666666666664,3.952916666666667,0.0944444445163854
2020-04-23,0.037625,32.833333333333336,26.1875,25.604166666666668,4.19625,0.1030434781023393
2020-04-24,0.04275,27.541666666666668,19.24,16.724999999999998,3.419166666666667,0.0938095239703791
2020-04-25,0.0445,39.291666666666664,22.1,21.583333333333332,2.7808333333333333,0.0964705882260557
2020-04-26,0.038,37.291666666666664,22.1,24.070833333333336,3.0325,0.0971428571410809
2020-04-27,0.04375,34.875,22.1,29.375,4.167916666666667,0.0912500000362923
2020-04-28,0.034391304347826,36.083333333333336,22.375,23.95,4.2595833333333335,0.0935294125549875
2020-04-29,0.043125,35.791666666666664,13.85,11.666666666666666,2.566666666666667,0.092608695770721
2020-04-30,0.04,35.791666666666664,27.5,29.545833333333334,2.566666666666667,0.1024999998619702
2020-05-01,0.0434583333333333,31.041666666666668,18.05,35.09583333333333,3.7716666666666665,0.1005555548997645
2020-05-02,0.037625,31.833333333333332,18.05,35.78333333333333,2.97,0.094666666901395
2020-05-03,0.042,29.166666666666668,26.450000000000003,29.77916666666667,3.0295833333333335,0.0950000000326375
2020-05-04,0.0438571428571428,33.333333333333336,26.450000000000003,34.770833333333336,3.735,0.0882352944207144
2020-05-05,0.040875,24.181818181818183,24.5,45.86666666666667,3.4620833333333336,0.0927777779453034
2020-05-06,0.0380416666666666,17.043478260869566,24.5,52.645833333333336,3.830833333333333,0.0950000001661549
2020-05-07,0.0421666666666666,16.208333333333332,24.5,59.412499999999994,3.8,0.0952941176478028
2020-05-08,0.0380416666666666,25.333333333333332,21.9,55.74166666666667,3.1954166666666666,0.0906666666706981
2020-05-09,0.0447619047619047,17.333333333333332,14.6,38.86666666666667,3.835,0.0934999998937266
2020-05-10,0.0346249999999999,22.291666666666668,24.03333333333333,28.65,3.71125,0.0952631580025676
2020-05-11,0.0340416666666666,26.208333333333332,23.566666666666663,22.7625,3.895,0.0873684214867969
2020-05-12,0.03895,29.041666666666668,25.633333333333336,22.72083333333333,3.1283333333333334,0.0974999999095667
2020-05-13,0.0387272727272727,28.5,25.633333333333336,22.53333333333333,3.11125,0.0966666665745293
2020-05-14,0.0392083333333333,30.791666666666668,24.56,19.3,2.890833333333333,0.0944444444092052
2020-05-15,0.0367142857142857,39.125,17.311111111111114,21.058333333333337,3.3979166666666667,0.0954999999075867
2020-05-16,0.0362083333333333,33.666666666666664,26.014285714285712,20.120833333333337,4.3566666666666665,0.095
2020-05-17,0.0345833333333333,29.291666666666668,26.014285714285712,21.891666666666666,2.6666666666666665,0.0990000000234555
2020-05-18,0.0440869565217391,40.416666666666664,26.014285714285712,21.766666666666666,2.931666666666666,0.0914285715008033
2020-05-19,0.0349999999999999,38.458333333333336,26.014285714285712,24.175,3.359583333333333,0.0950000000475964
2020-05-20,0.0267272727272727,24.583333333333332,27.0,26.979166666666668,4.065833333333333,0.0971428570851308
2020-05-21,0.0212272727272727,30.083333333333332,24.875,28.85,4.065833333333333,0.0956250000087012
2020-05-22,0.0272,26.17391304347826,19.65,28.14782608695652,4.072608695652174,0.093499999165691
2020-05-23,0.0291249999999999,22.166666666666668,19.928571428571427,23.22083333333333,4.072608695652174,0.1068421045997411
2020-05-24,0.0354583333333333,22.291666666666668,19.9,19.608333333333334,3.495416666666667,0.0972222221994838
2020-05-25,0.0418749999999999,27.75,26.5875,19.225,3.30125,0.0984999990990559
2020-05-26,0.0418333333333333,31.458333333333332,26.5875,21.683333333333337,2.8554166666666667,0.0966666667332849
2020-05-27,0.0461666666666666,40.666666666666664,27.825,26.25,2.74625,0.1023809493990284
2020-05-28,0.0456190476190476,40.666666666666664,27.46666666666667,23.604166666666668,3.057916666666667,0.09947368403559
2020-05-29,0.0397142857142857,42.86363636363637,27.46666666666667,30.475,3.565,0.0981818185076054
2020-05-30,0.0349999999999999,30.0,25.9,38.97083333333333,3.565,0.0920000003819902
2020-05-31,0.0413333333333333,19.708333333333332,25.9,36.05416666666667,3.4254166666666666,0.0968421049904278
2020-06-01,0.041,32.31818181818182,21.14,45.208333333333336,3.390416666666667,0.1042857132312466
2020-06-02,0.0435652173913043,26.08695652173913,17.566666666666666,49.11666666666667,2.385,0.1004347825059964
2020-06-03,0.0326666666666666,31.458333333333332,17.566666666666666,40.55416666666667,3.2145833333333336,0.0926315798759652
2020-06-04,0.0300416666666666,35.958333333333336,17.566666666666666,30.291666666666668,4.326666666666667,0.093333333977489
2020-06-05,0.0325,24.791666666666668,28.15,27.804166666666664,4.326666666666667,0.0964705879372489
2020-06-06,0.04475,38.083333333333336,28.15,47.30416666666667,3.932083333333334,0.0921428575622611
2020-06-07,0.0317142857142857,24.708333333333332,22.200000000000003,51.25,3.932083333333334,0.0963157894708863
2020-06-08,0.0317391304347826,25.958333333333332,24.133333333333336,47.645833333333336,3.932083333333334,0.0973333333921207
2020-06-09,0.0422083333333333,27.458333333333332,26.933333333333337,49.47083333333333,3.4762500000000003,0.0966666656598711
2020-06-10,0.0335833333333333,25.75,26.933333333333337,46.075,3.4762500000000003,0.0931818182451561
2020-06-11,0.0275416666666666,28.083333333333332,26.933333333333337,36.65,3.4762500000000003,0.0971428571390087
2020-06-12,0.0241249999999999,17.083333333333332,26.933333333333337,40.13333333333333,3.4762500000000003,0.0970588235021307
2020-06-13,0.0339166666666666,25.333333333333332,26.933333333333337,29.683333333333337,3.4762500000000003,0.0957142856932674
2020-06-14,0.0414166666666666,26.82608695652174,26.933333333333337,56.81666666666666,2.9612499999999997,0.1149999969157486
2020-06-15,0.0378260869565217,23.52173913043478,26.933333333333337,52.925,2.535,0.0973333332025809
2020-06-16,0.0406086956521739,26.39130434782609,26.933333333333337,43.88333333333333,3.3670833333333334,0.0958823529391304
2020-06-17,0.0502083333333333,26.708333333333332,26.933333333333337,46.87083333333334,2.9525,0.103888887291667
2020-06-18,0.0427083333333333,27.52173913043478,26.933333333333337,52.2375,3.10375,0.0939999999853783
2020-06-19,0.0382608695652173,21.82608695652174,26.933333333333337,51.01666666666667,2.4529166666666664,0.0952941176478028
2020-06-20,0.0360416666666666,25.60869565217391,26.933333333333337,62.09583333333333,2.41,0.096842105282388
2020-06-21,0.0479047619047619,15.347826086956522,26.933333333333337,61.00416666666666,2.837916666666666,0.0966666663883742
2020-06-22,0.0375833333333333,17.571428571428573,21.29,67.29130434782608,2.8073913043478256,0.0900000000870335
2020-06-23,0.030875,17.045454545454547,17.935294117647057,63.62083333333334,2.751666666666667,0.0900000000870335
2020-06-24,0.0304166666666666,15.434782608695652,17.935294117647057,61.45416666666667,3.0391666666666666,0.0900000000870335
2020-06-25,0.0213333333333333,13.130434782608695,17.935294117647057,67.90833333333333,2.72875,0.0900000000870335
2020-06-26,0.0126249999999999,17.476190476190474,17.935294117647057,66.86666666666666,2.64,0.0900000000870335
2020-06-27,0.0222173913043478,18.541666666666668,17.935294117647057,56.604166666666664,2.8354166666666667,0.0900000000870335
2020-06-28,0.027125,19.75,17.935294117647057,57.3125,3.5970833333333334,0.0900000000870335
2020-06-29,0.0350555555555555,16.45,17.935294117647057,61.41428571428572,3.26,0.0900000000870335
2020-06-30,0.0319166666666666,20.130434782608695,17.935294117647057,62.1625,3.275,0.0900000000870335
2020-07-01,0.0249999999999999,16.166666666666668,17.935294117647057,66.83333333333333,2.8716666666666666,0.0900000000870335
2020-07-02,0.0337619047619047,14.521739130434783,17.935294117647057,66.74583333333334,2.2725,247.6518414314645
2020-07-03,0.0318333333333333,21.5,17.935294117647057,58.06666666666666,2.952916666666667,142.64115023535106
2020-07-04,0.0315416666666666,20.75,17.935294117647057,57.92916666666667,2.880416666666666,155.22403448834513
2020-07-05,0.0364166666666666,16.875,24.58888888888889,59.55833333333334,3.0841666666666665,202.718862629638
2020-07-06,0.0433809523809523,23.55,21.65416666666667,58.80833333333334,2.7816666666666667,225.0040301960322
2020-07-07,0.0347916666666666,16.666666666666668,19.475,62.7875,2.2604166666666665,202.03674149262284
2020-07-08,0.0234166666666666,11.5,17.908333333333335,70.54583333333333,2.665833333333333,157.18873468571925
2020-07-09,0.0257,17.26086956521739,18.25,63.49166666666667,2.0233333333333334,160.6050753247426
2020-07-10,0.0205,9.578947368421051,20.0125,58.7625,3.42,135.9155649454426
2020-07-11,0.0270833333333333,14.727272727272728,22.15833333333333,53.375,3.68375,99.81214433069046
2020-07-12,0.0204782608695652,12.5,19.304166666666667,67.8875,2.518333333333333,133.17889961216878
2020-07-13,0.03605,16.541666666666668,19.766666666666666,63.37916666666666,2.4025,199.01516321074465
2020-07-14,0.0289047619047619,16.333333333333332,21.233333333333334,60.37083333333334,3.095833333333333,233.7973125717232
2020-07-15,0.0283181818181818,21.916666666666668,19.858333333333334,61.291666666666664,1.99875,216.93958571299493
2020-07-16,0.0319130434782608,19.791666666666668,19.716666666666665,65.17083333333333,2.244583333333334,196.0240406760064
2020-07-17,0.0368333333333333,16.25,19.895833333333332,62.09583333333333,2.5124999999999997,207.39316157015293
2020-07-18,0.0415416666666666,15.791666666666666,19.079166666666666,61.86666666666667,3.3633333333333333,170.5061178763488
2020-07-19,0.0400833333333333,13.91304347826087,18.895833333333332,61.02916666666667,2.244166666666666,124.69355580732773
2020-07-20,0.0351666666666666,20.09090909090909,19.595833333333335,58.57083333333333,2.770416666666667,118.811797130794
2020-07-21,0.0309583333333333,21.47826086956522,20.504166666666663,56.67083333333333,2.8329166666666663,225.39925711039336
2020-07-22,0.02175,23.272727272727273,19.208333333333332,67.03750000000001,2.2620833333333334,197.1530786500576
2020-07-23,0.0247499999999999,16.5,19.15,68.39583333333333,2.2620833333333334,195.8832062517228
2020-07-24,0.0348636363636363,20.60869565217391,18.270833333333332,69.04583333333333,2.27625,201.90519047777173
2020-07-25,0.0349583333333333,20.39130434782609,19.571428571428573,69.71666666666667,2.203333333333333,201.97581091216944
2020-07-26,0.0351249999999999,17.08695652173913,19.7,68.03333333333333,2.4379166666666667,204.3274407838996
2020-07-27,0.022,10.291666666666666,18.257894736842104,67.29583333333333,3.1591666666666662,217.26818050635637
2020-07-28,0.0255,14.636363636363637,20.41,67.62083333333334,2.556666666666666,183.3047255819101
2020-07-29,0.0126086956521739,11.2,16.09565217391304,81.22500000000001,1.7645833333333334,126.63756227326532
2020-07-30,0.017047619047619,12.416666666666666,18.82272727272727,68.375,2.1770833333333335,141.58986118096894
2020-07-31,0.0186842105263157,14.4,17.3125,71.44583333333334,2.4533333333333336,162.2594747003732
2020-08-01,0.0277083333333333,14.956521739130435,16.757894736842104,66.52083333333333,2.7704166666666663,127.31458111719176
2020-08-02,0.0305416666666666,9.5,22.16,64.26666666666667,3.144166666666667,124.6686251233888
2020-08-03,0.027375,13.521739130434783,19.58095238095238,62.64166666666667,2.7983333333333333,126.39900774876332
2020-08-04,0.0285416666666666,16.833333333333332,22.47222222222222,59.72083333333333,2.39625,131.6778483767258
2020-08-05,0.0285416666666666,19.708333333333332,20.708333333333332,61.09166666666667,2.90625,179.75917912934682
2020-08-06,0.0289090909090909,23.0,20.991666666666667,60.6375,2.6241666666666665,134.65274234173543
2020-08-07,0.0246666666666666,25.91304347826087,22.483333333333334,52.02916666666667,3.530416666666667,90.51921523351471
2020-08-08,0.0191111111111111,31.105263157894736,22.475,51.61666666666667,3.530416666666667,98.82977297633788
2020-08-09,0.0160416666666666,8.227272727272727,19.142857142857142,63.18333333333334,3.530416666666667,110.94741916994168
2020-08-10,0.0171739130434782,10.791666666666666,18.8875,67.87916666666666,2.8541666666666665,104.00560563387778
2020-08-11,0.0153478260869565,12.75,20.433333333333337,67.6375,2.5741666666666667,117.1791299633033
2020-08-12,0.0218333333333333,11.041666666666666,26.384615384615383,67.55833333333334,3.26,129.81774283593646
2020-08-13,0.0183333333333333,9.958333333333334,21.09375,70.44583333333334,3.401666666666667,128.65221072008828
2020-08-14,0.0215416666666666,12.391304347826088,23.907692307692308,66.44583333333334,2.13125,134.4292594311386
2020-08-15,0.027375,17.65,24.294736842105262,61.2,3.1199999999999997,152.845577318783
2020-08-16,0.0264166666666666,12.35,27.8625,65.08749999999999,3.422083333333333,148.43693646638332
2020-08-17,0.020375,13.0,25.5,59.78333333333333,3.86,112.01466630798014
2020-08-18,0.0147142857142857,12.5,20.825,75.21666666666667,2.4845833333333336,114.13712453700502
2020-08-19,0.0169545454545454,13.416666666666666,20.922727272727272,70.96249999999999,2.244583333333334,100.32227344310168
2020-08-20,0.0186190476190476,13.695652173913045,20.9,65.17916666666666,1.9920833333333337,156.77546965890127
2020-08-21,0.0294285714285714,19.875,25.016666666666666,65.83333333333333,1.5391666666666666,209.4503343014723
2020-08-22,0.026590909090909,15.391304347826088,24.40666666666667,61.475,2.6491666666666664,213.2024836891051
2020-08-23,0.0305833333333333,16.166666666666668,22.88571428571429,56.62083333333334,2.84375,157.658333543796
2020-08-24,0.026,14.583333333333334,22.69,62.166666666666664,2.8095833333333338,100.62039139347264
2020-08-25,0.0214583333333333,14.25,23.488235294117647,55.74583333333334,3.5391666666666666,82.2601802454826
2020-08-26,0.0174999999999999,8.625,24.91111111111111,53.24166666666667,3.5391666666666666,99.2888719316204
2020-08-27,0.01325,8.695652173913043,21.322222222222223,68.19166666666666,4.207083333333333,145.43169751893203
2020-08-28,0.0104736842105263,7.954545454545454,21.322222222222223,70.89166666666667,2.8987499999999997,193.25694522644696
2020-08-29,0.0130454545454545,6.85,21.322222222222223,69.05416666666666,3.94375,257.75026601758793
2020-08-30,0.01625,9.125,23.53333333333333,65.82916666666667,2.84,189.4393783615436
2020-08-31,0.0157272727272727,9.565217391304348,24.58888888888889,58.90833333333333,2.9795833333333337,186.2512258406748
2020-09-01,0.0175652173913043,12.782608695652174,27.45,65.52499999999999,2.6670833333333337,219.03894688653324
2020-09-02,0.0253043478260869,16.458333333333332,28.0,61.34583333333333,2.50125,225.29419624589713
2020-09-03,0.022391304347826,15.875,28.0,58.46666666666667,3.345,189.81876220500573
2020-09-04,0.02025,17.291666666666668,28.0,50.38333333333333,4.369583333333334,83.78872769866979
2020-09-05,0.0194166666666666,10.5,26.09166666666667,50.6,4.35625,81.38647337575077
2020-09-06,0.0154583333333333,8.0,22.238095238095237,66.77499999999999,3.037083333333334,111.06819421462694
2020-09-07,0.0165238095238095,10.791666666666666,20.65,66.85000000000001,2.51125,115.7732057285196
2020-09-08,0.0233478260869565,11.916666666666666,21.90625,63.51666666666667,2.4791666666666665,179.79684232721405
2020-09-09,0.0183684210526315,11.75,21.90625,60.92083333333333,2.6566666666666667,175.10593848636483
2020-09-10,0.0172499999999999,8.434782608695652,24.07,66.52499999999999,3.185,101.27645689847196
2020-09-11,0.0188260869565217,13.91304347826087,19.446153846153848,66.73333333333333,2.5708333333333333,105.4158343122774
2020-09-12,0.0194782608695652,15.130434782608695,20.7125,68.75833333333334,2.089583333333333,121.4401414132275
2020-09-13,0.0179565217391304,10.583333333333334,21.794117647058822,67.5,1.8370833333333336,154.69562815369906
2020-09-14,0.0243749999999999,12.434782608695652,18.484615384615385,61.0375,3.1004166666666664,104.56858751049522
2020-09-15,0.02175,14.083333333333334,23.483333333333334,63.57083333333333,2.54,153.46368987786562
2020-09-16,0.0227916666666666,11.125,20.0125,68.0625,2.17125,191.52209054788975
2020-09-17,0.02,9.208333333333334,20.13157894736842,71.9875,1.6566666666666665,180.46680076033635
2020-09-18,0.018695652173913,11.416666666666666,20.9125,65.24583333333334,2.814583333333333,112.1094967418004
2020-09-19,0.0212083333333333,10.958333333333334,22.63888888888889,57.82083333333333,4.402083333333334,122.72191353184223
2020-09-20,0.0214,11.791666666666666,25.6,59.583333333333336,3.8333333333333335,112.81356347813698
2020-09-21,0.0174583333333333,11.25,23.0,70.73333333333333,2.2108333333333334,173.81366516812702
2020-09-22,0.0189523809523809,11.416666666666666,23.475,70.24166666666666,1.8725,180.2803457118765
2020-09-23,0.0236086956521739,14.26086956521739,20.914285714285715,60.24583333333334,2.1858333333333335,213.17662224886033
2020-09-24,0.0265416666666666,17.541666666666668,22.5,55.9125,2.4570833333333333,171.55544762232458
2020-09-25,0.0316086956521739,30.333333333333332,26.6,59.99166666666667,2.37,204.60027682347337
2020-09-26,0.0318,21.166666666666668,18.985714285714288,64.70416666666667,1.6154166666666665,187.22357242098104
2020-09-27,0.032875,16.166666666666668,24.433333333333337,64.3625,2.36,214.088236278641
