date,o3,pm10,pm25,tmp,rh,ws,pp,wd
2017-01-01,0.014791666666666667,48.94583333333333,,19.474999999999998,52.125,2.5166666666666666,0.0,9.64872058695006
2017-01-02,0.014,55.199999999999996,,19.358333333333334,49.69166666666666,1.2916666666666667,0.0,9.957045042576864
2017-01-03,0.017458333333333333,62.9375,,19.970833333333335,43.0375,1.0625,0.0,11.69589591129232
2017-01-04,0.0195,80.21249999999999,,20.620833333333334,38.22083333333333,1.1958333333333333,0.0,12.786368097663804
2017-01-05,0.013708333333333335,53.137499999999996,,21.870833333333334,31.508333333333336,2.375,0.0,14.540040469708012
2017-01-06,0.012208333333333333,59.64166666666667,,20.925,32.59583333333333,1.6583333333333332,0.0,12.889067565428215
2017-01-07,0.015125,59.50416666666666,,20.320833333333333,34.00416666666667,1.3291666666666666,0.0,12.216862370801765
2017-01-08,0.015208333333333332,48.300000000000004,,17.729166666666668,40.9625,3.483333333333333,0.0,8.784494221479484
2017-01-09,0.015083333333333332,49.02916666666667,,17.05,33.9,2.4208333333333334,0.0,8.724130446906333
2017-01-10,0.014083333333333335,76.74166666666666,,16.995833333333334,29.84583333333333,1.2875,0.0,8.606533371281733
2017-01-11,0.017333333333333336,96.94166666666666,,18.629166666666666,29.462500000000002,1.2333333333333334,0.0,10.418767115559422
2017-01-12,0.016333333333333335,75.1875,,19.466666666666665,39.275,1.1833333333333333,0.0,10.410111653842952
2017-01-13,0.01275,71.30833333333334,,19.516666666666666,37.34583333333333,1.5583333333333333,0.0,10.11447605975486
2017-01-14,0.012041666666666666,54.05416666666667,,19.020833333333332,38.74583333333333,1.7083333333333333,0.0,8.340191933874255
2017-01-15,0.01255,61.775,,19.39,35.995,2.015,0.0,9.531928492603466
2017-01-16,0.010125,46.87083333333334,,18.970833333333335,38.775,2.1791666666666667,0.0,9.734011528686947
2017-01-17,0.010739130434782609,39.93913043478261,,18.9,43.40869565217391,2.6695652173913045,0.0,9.18779899826293
2017-01-18,0.010708333333333334,33.020833333333336,,18.904166666666665,45.479166666666664,2.3833333333333333,0.0,8.379595689202272
