pm25(t-1),tmp(t-1),rh(t-1),ws(t-1),wd(t-1),pm25(t)
0.2214004702101769,0.5348583731413578,0.2492735278472783,0.5771645626187019,0.027900875858754726,0.2214004702101769
0.2214004702101769,0.592128103343874,0.27476161862920856,0.3905373701262429,0.0319944074481991,0.2214004702101769
0.2214004702101769,0.6455628069703291,0.250066490671605,0.4638811305999329,0.034865799059606906,0.2214004702101769
0.2214004702101769,0.6882594361838122,0.21217419570913532,0.41014411797564515,0.03776826887468907,0.2214004702101769
0.2214004702101769,0.7273322431833941,0.18337634705175443,0.5138925454042055,0.03849184595136259,0.2214004702101769
0.2214004702101769,0.7207293278611319,0.21415660276995213,0.5285107809183331,0.039165491125051716,0.2214004702101769
0.2214004702101769,0.7583125883065333,0.20622697452668493,0.4174058764383867,0.04127350915625927,0.2214004702101769
0.2214004702101769,0.7652156361434436,0.1997133513268583,0.45008378952072386,0.041006076207013194,0.2214004702101769
0.2214004702101769,0.7902711431070447,0.17700063043007153,0.3222768405764719,0.043257660567805716,0.2214004702101769
0.2214004702101769,0.783623763708538,0.20413128706239292,0.5582839906155737,0.04107522045920219,0.2214004702101769
0.2214004702101769,0.7411828029334592,0.2686444768415453,0.5241537258406881,0.03869856995399567,0.2214004702101769
0.2214004702101769,0.6872367624301957,0.33304438621722254,0.5488437046140096,0.035564471314015966,0.2214004702101769
0.2214004702101769,0.7007871896656127,0.36702850725979624,0.6265445201653447,0.03498040205156048,0.2214004702101769
0.2214004702101769,0.7005315212272086,0.21664877164640756,0.413774997207016,0.03795479469668667,0.2214004702101769
0.2214004702101769,0.6966964946511472,0.0990070726373648,0.6396156853982795,0.03697245740355969,0.2214004702101769
0.2214004702101769,0.6307340375428917,0.08218493272129085,0.6214612892414255,0.030922295630136067,0.2214004702101769
0.2214004702101769,0.6215299737603449,0.12579788805926045,0.43410792090269246,0.0327298077931967,0.2214004702101769
0.2214004702101769,0.5967301352351478,0.14947349238558683,0.5285107809183331,0.02909089332961209,0.2214004702101769
0.2214004702101769,0.5847137186301555,0.12375884079670602,0.6919003463300191,0.02990014318401184,0.2214004702101769
0.2214004702101769,0.6031218461952502,0.1354267223546563,0.6860909395598257,0.030760431101155505,0.2214004702101769
0.2214004702101769,0.5951961246047229,0.14947349238558683,0.5640933973857669,0.030242126509837014,0.2214004702101769
0.2214004702101769,0.6662719504810605,0.18034240233259136,0.49946374706736674,0.035119982479635936,0.2214004702101769
0.2214004702101769,0.7493641929623899,0.10852262652928546,0.30557479611216626,0.03862569483584188,0.2214004702101769
0.2214004702101769,0.825809056045213,0.13893841486238895,0.40796559043682273,0.04026502377122487,0.2214004702101769
0.2214004702101769,0.8043329072192696,0.1591589668827203,0.5030946262987376,0.039786277453404066,0.2214004702101769
0.2214004702101769,0.8810334387404969,0.04899377450304382,0.5953189587755559,0.042243488091546294,0.2214004702101769
0.2214004702101769,0.7879701271614076,0.09192704742016194,0.6323539269355378,0.03786938953239573,0.2214004702101769
0.2214004702101769,0.8347574513893562,0.10081955909296875,0.5452128253826387,0.041124299124162364,0.2214004702101769
0.2214004702101769,0.8171163291394742,0.09866723142693906,0.6621271366327784,0.03977843539534145,0.2214004702101769
0.2214004702101769,0.8058669178496941,0.1977309442660415,0.5604625181543961,0.03862949430127663,0.2214004702101769
0.2214004702101769,0.7677723205274843,0.15287190448984422,0.573533683387331,0.03681534923572311,0.2214004702101769
0.2214004702101769,0.7424611451254796,0.184137295849012,0.5902357278516367,0.03477745229254593,0.2214004702101769
0.2214004702101769,0.7399044607414386,0.14035441990582948,0.5437604736900904,0.03498377055500269,0.2214004702101769
0.2214004702101769,0.7437394873175,0.12574124785752283,0.6715674226343424,0.03410178992199808,0.2214004702101769
0.2214004702101769,0.6701069770571219,0.10710662148584488,0.5502960563065579,0.028748310228476053,0.2214004702101769
0.2214004702101769,0.6800780461548813,0.09589186154179558,0.41595352474583847,0.031711414650294145,0.2214004702101769
0.2214004702101769,0.7416941398102671,0.14664148229870566,0.5197966707630433,0.034315056266321003,0.2214004702101769
0.2214004702101769,0.7782547265020522,0.17558462538663094,0.413774997207016,0.035212203365502154,0.2214004702101769
0.2214004702101769,0.7935948328062977,0.23182834571209043,0.5895095520053625,0.0366934875579017,0.2214004702101769
0.2214004702101769,0.7941061696831061,0.28246468606552533,0.5227013741481399,0.036109115699119565,0.2214004702101769
0.2214004702101769,0.5617035591737872,0.5063634035343485,0.6991621047927605,0.019889346215962778,0.2214004702101769
0.2214004702101769,0.9652506223508045,0.2330404460292756,0.6991621047927605,0.04256163598698698,0.2214004702101769
0.2214004702101769,0.6880037677454082,0.2688710376484959,0.8276952295832868,0.02651568236019503,0.2214004702101769
0.2214004702101769,0.7880553499742092,0.04002574256125352,0.7940490820392508,0.033740339089461634,0.2214004702101769
0.2214004702101769,0.7000201843504005,0.11475304872042397,0.5945927829292815,0.03119455836577013,0.2214004702101769
0.2214004702101769,0.6614142501513828,0.017954943950826474,0.5263322533795107,0.027528949938054832,0.2214004702101769
0.2214004702101769,0.6798223777164775,0.13718256860852268,0.6977097531002123,0.030929448865757502,0.2214004702101769
0.2214004702101769,0.7567785776761086,0.18119200535865565,0.4885711093732544,0.033441212411834495,0.2214004702101769
0.2214004702101769,0.8470295364327528,0.18419393605074968,0.4660596581387554,0.03737249492111062,0.2214004702101769
0.2214004702101769,0.8641593218058267,0.15298518489331941,0.5401295944587197,0.03656997319489967,0.2214004702101769
0.2214004702101769,0.8288770773060622,0.22593776473137772,0.5996760138532007,0.0339239587824029,0.2214004702101769
0.2214004702101769,0.8513758998856219,0.26722847179810477,0.43265556921014414,0.036242540323208915,0.2214004702101769
0.2214004702101769,0.8564892686537039,0.26473630292164935,0.6178304100100548,0.0335779999901767,0.2214004702101769
0.2214004702101769,0.8572562739689161,0.24638487755865957,0.6969835772539381,0.03346321456055706,0.2214004702101769
0.2214004702101769,0.7964071856287426,0.29940010638507464,0.6446989163221986,0.03224054755271488,0.2214004702101769
0.2214004702101769,0.792060822175873,0.2852966961524065,0.6563177298625851,0.030836505700626095,0.2214004702101769
0.2214004702101769,0.814559644755433,0.3263608424121831,0.5858786727739916,0.031666393058289874,0.2214004702101769
0.2214004702101769,0.870295364327525,0.3251147579739554,0.6185565858563289,0.03629007323415108,0.2214004702101769
0.2214004702101769,0.9306331157908901,0.2599218857739515,0.5568316389230252,0.03838269187010818,0.2214004702101769
0.2214004702101769,0.9999999999999999,0.23054350745162122,0.7207180614926881,0.04068045592632305,0.2214004702101769
0.2214004702101769,0.9909574110206555,0.2385566054658702,0.6950343684034127,0.03899442745190749,0.2214004702101769
0.2214004702101769,0.8746417277803947,0.2659257471581395,0.5786169143112501,0.03489509463469659,0.2214004702101769
0.2214004702101769,0.9388145058198213,0.28824198664276285,0.627996871857893,0.03758619283931966,0.2214004702101769
0.2214004702101769,0.94060418488865,0.21155115349002152,0.5924142553904591,0.038205397493531905,0.2214004702101769
0.2214004702101769,0.9239857363923839,0.15253206327941843,0.6882694670986481,0.03754759849322594,0.2214004702101769
0.2214004702101769,0.9063446141425017,0.1225127563584783,0.6141995307786839,0.03562218082206823,0.2214004702101769
0.2214004702101769,0.9464845589719441,0.09515553891920647,0.6381633337057312,0.035073430069041935,0.2214004702101769
0.2214004702101769,0.9475072327255606,0.12239947595500306,0.5147134398391241,0.03553929083983019,0.2214004702101769
0.2214004702101769,0.967193702482675,0.07629435174057803,0.4682381856775779,0.03803436939731101,0.2214004702101769
0.2214004702101769,0.9687277131130999,0.23058226127386272,0.6410680370908278,0.03568595583439949,0.2214004702101769
0.2214004702101769,0.8759200699724149,0.3065934120057527,0.6802815327896323,0.03091939907304795,0.2214004702101769
0.2214004702101769,0.9066002825809057,0.28189828404814915,0.6396156853982795,0.032660308090717086,0.2214004702101769
0.2214004702101769,0.8687613536971003,0.4477974349376465,0.6134733549324098,0.03097298492922719,0.2214004702101769
0.2214004702101769,0.9224517257619594,0.34884700250201933,0.5292369567646072,0.0346565170740836,0.2214004702101769
0.2214004702101769,0.8864024759469825,0.4426998167812604,0.5546531113842028,0.032496218072689466,0.2214004702101769
0.2214004702101769,0.9280764314068491,0.3250014775704801,0.6831862361747291,0.03158080076576776,0.2214004702101769
0.2214004702101769,0.9032765928816525,0.2819549242498867,0.6650318400178751,0.03141401008224585,0.2214004702101769
0.2214004702101769,0.862880979613806,0.3914970744104494,0.6214612892414255,0.029017699967953187,0.2214004702101769
0.2214004702101769,0.8841014600013458,0.42123318032270146,0.5386772427661713,0.03041632885890791,0.2214004702101769
0.2214004702101769,0.8784767543564561,0.3577961543765637,0.5837001452351692,0.0313382244054406,0.2214004702101769
0.2214004702101769,0.895862208167934,0.23596308043893693,0.6468774438610211,0.030348840339408486,0.2214004702101769
0.2214004702101769,0.9014869138128242,0.1397880178884533,0.6301753993967154,0.031046145392393778,0.2214004702101769
0.2214004702101769,0.9314001211061026,0.12823341673397826,0.5945927829292815,0.033264230654866854,0.2214004702101769
0.2214004702101769,0.9273094260916371,0.1801158415256408,0.5953189587755559,0.032318223902455805,0.2214004702101769
0.2214004702101769,0.9554329543160872,0.2671718315963672,0.6083901240084907,0.03363358091886996,0.2214004702101769
0.2214004702101769,0.6931171365134902,0.4932228767312202,0.664305664171601,0.02572232102596959,0.2214004702101769
0.2214004702101769,0.5568458588441093,0.5569431036860459,0.532141660149704,0.02394881199205938,0.2214004702101769
0.2214004702101769,0.597241472111956,0.5633434464823972,0.5161657915316724,0.026741932390145527,0.2214004702101769
0.2214004702101769,0.43642602435578304,0.7219360113477411,0.4195844039772092,0.020062699555692943,0.2214004702101769
0.2214004702101769,0.5599138801049585,0.6241750231486043,0.3970729527427103,0.023744356334942037,0.2214004702101769
0.2214004702101769,0.6649936082890399,0.49531856419551207,0.5219751983018657,0.028215403308579533,0.2214004702101769
0.2214004702101769,0.7240530175603851,0.4632602100120176,0.48058317506423853,0.028806951009328483,0.2214004702101769
0.2214004702101769,0.749875529839198,0.4266139994877755,0.6679365434029717,0.028285590135907125,0.2214004702101769
0.2214004702101769,0.692605799636682,0.5134434287515515,0.6904479946374706,0.027853003256989303,0.2214004702101769
0.2214004702101769,0.67061831393393,0.5544509348095905,0.6650318400178751,0.026916487896321534,0.2214004702101769
0.2214004702101769,0.6877480993070041,0.5155391162158436,0.6635794883253268,0.02723882272854956,0.2214004702101769
0.2214004702101769,0.6637152660970197,0.4878986977678836,0.6548653781700368,0.024434053373577787,0.2214004702101769
0.2214004702101769,0.695929489335935,0.409282097756063,0.6454250921684727,0.026087730456938754,0.2214004702101769
0.2214004702101769,0.679566709278073,0.3193940975984555,0.5880572003128142,0.0236303055683953,0.2214004702101769
0.2214004702101769,0.7204736594227278,0.29169703894875787,0.6810077086359067,0.026580499776790723,0.2214004702101769
0.2214004702101769,0.6857027517997715,0.48308428062018566,0.7478158864931292,0.02768514292263402,0.2214004702101769
0.2214004702101769,0.6361030747493778,0.5184844067062,0.8197072952742709,0.024755815162247126,0.2214004702101769
0.2214004702101769,0.6361030747493778,0.4400377272995922,0.664305664171601,0.024158374609445067,0.2214004702101769
0.2214004702101769,0.4451187512615221,0.6255910281920447,0.7804937995754664,0.019071257156927205,0.2214004702101769
0.2214004702101769,0.3967974164031488,0.6798523414566875,0.6708412467880683,0.01722701888074259,0.2214004702101769
0.2214004702101769,0.5008544708336137,0.6048040741543372,0.5793430901575243,0.02021877089164441,0.2214004702101769
0.2214004702101769,0.3339029805557424,0.8007225319647748,0.47549994414031954,0.01495370550588426,0.2214004702101769
0.2214004702101769,0.4535558097288569,0.6789460982288855,0.4762261199865937,0.017463018498241188,0.2214004702101769
0.2214004702101769,0.3702078988091232,0.7599415867136863,0.4929281644508993,0.015012221021077262,0.2214004702101769
0.2214004702101769,0.3303236224180851,0.7448186528497409,0.5669981007708635,0.014752336224978806,0.2214004702101769
0.2214004702101769,0.35895848751934334,0.7546174077503496,0.3397050608870517,0.014939324618028509,0.2214004702101769
0.2214004702101769,0.36969656193231504,0.7428362457889242,0.31574125796000446,0.01455977244235585,0.2214004702101769
0.2214004702101769,0.46097019444257537,0.5882084950452138,0.5945927829292815,0.01871716858243796,0.2214004702101769
0.2214004702101769,0.5146605665074345,0.5777300577237534,0.4813093509105128,0.020100540302062275,0.2214004702101769
0.2214004702101769,0.4862813698445806,0.570140270690912,0.4784046475254161,0.021356150835697682,0.2214004702101769
0.2214004702101769,0.41929623898270874,0.6595751492346185,0.459524075522288,0.018897396329870166,0.2214004702101769
0.2214004702101769,0.3607481665881723,0.7388714316672904,0.3890850184336946,0.013484092127500418,0.2214004702101769
0.2214004702101769,0.33339164367893426,0.7730821135168149,0.3237291922690202,0.012667717765062628,0.2214004702101769
0.2214004702101769,0.31932987956670933,0.7801621387340176,0.2750754105686515,0.007404809255749076,0.2214004702101769
0.2214004702101769,0.32904528022606494,0.7842402332591265,0.3099318511898112,0.006404218201100732,0.2214004702101769
0.2214004702101769,0.3980757585951694,0.6982037668196774,0.27725393810747406,0.007148901301849004,0.2214004702101769
0.2214004702101769,0.38145731009890327,0.759998226915424,0.22351692548318622,0.0042130605756195505,0.2214004702101769
0.2214004702101769,0.4463970934535423,0.6728855966429599,0.43410792090269235,0.006589914201764392,0.2214004702101769
0.2214004702101769,0.5164502455762633,0.5623805630528576,0.468964361523852,0.008789281699470202,0.2214004702101769
0.2214004702101769,0.5223306196595571,0.627969916665025,0.5277846050720589,0.009582108494333075,0.2214004702101769
0.2214004702101769,0.39730875327995696,0.6928795878563407,0.291051279186683,0.009200412362994032,0.2214004702101769
0.2214004702101769,0.37046356724752727,0.7125337378592957,0.23150485979220195,0.011359864106359323,0.2214004702101769
0.2214004702101769,0.4039561326784634,0.6976373648023011,0.3585856328901798,0.00869243919746922,0.2214004702101769
0.2214004702101769,0.42031891273632505,0.6382784333812723,0.4370126242877891,0.009497377699445926,0.2214004702101769
0.2214004702101769,0.4195519074211128,0.6749246439055143,0.45879789967601375,0.010653571780570092,0.2214004702101769
0.2214004702101769,0.38912736325102604,0.7231254555842312,0.49946374706736674,0.011952522774623863,0.2214004702101769
0.2214004702101769,0.42159725492834565,0.6933327094702417,0.5016422746061892,0.012356273939340797,0.2214004702101769
0.2214004702101769,0.3937293951422999,0.6961647195571228,0.477678471679142,0.006579626083250536,0.2214004702101769
0.2214004702101769,0.3635605194106172,0.7304886818101224,0.5473913529214612,0.008245243100681249,0.2214004702101769
0.2214004702101769,0.3433627127766937,0.7389847120707658,0.3672997430454698,0.004740669271875433,0.2214004702101769
0.2214004702101769,0.41904057054430466,0.6602548316554699,0.43192939336386993,0.012139644735207702,0.2214004702101769
0.2214004702101769,0.3454080602839268,0.7820312653913593,0.3643950396603732,0.016841929084240575,0.2214004702101769
0.2214004702101769,0.40958083832335335,0.752918201698221,0.3890850184336946,0.011855807525528459,0.2214004702101769
0.2214004702101769,0.5159389086994549,0.6347101006718019,0.4195844039772092,0.01785066068884741,0.2214004702101769
0.2214004702101769,0.5977528089887642,0.5477673910045509,0.6192827617026031,0.012704123960632936,0.2214004702101769
0.2214004702101769,0.6118145731009891,0.5347967848066353,0.4892972852195285,0.013214199518525066,0.2214004702101769
0.2214004702101769,0.5854807239453678,0.5718394767430406,0.5328678359959781,0.01185131657850944,0.2214004702101769
0.2214004702101769,0.5300006728116798,0.6193606060009063,0.6853647637135515,0.010772549199191447,0.2214004702101769
0.2214004702101769,0.5399717419094398,0.6033314289091589,0.5459390012289129,0.01087546599515329,0.2214004702101769
0.2214004702101769,0.5087801924241407,0.6377120313638962,0.541581946151268,0.010660943188920007,0.2214004702101769
0.2214004702101769,0.5619592276121913,0.6137532260288816,0.4922019886046252,0.012484456140002076,0.2214004702101769
0.2214004702101769,0.5545448428984728,0.5901342619042929,0.6004021896994748,0.012386499772860167,0.2214004702101769
0.2214004702101769,0.5008544708336137,0.6043509525404362,0.5205228466093174,0.010366470387348739,0.2214004702101769
0.2214004702101769,0.5872704030141965,0.5521286865383479,0.6519606747849402,0.013061941848051095,0.2214004702101769
0.2214004702101769,0.5018771445872302,0.5543942946078528,0.6519606747849402,0.007255188669970407,0.2214004702101769
0.2214004702101769,0.49650810738074413,0.6041243917334855,0.6519606747849402,0.009289604041173499,0.2214004702101769
0.2214004702101769,0.49650810738074413,0.6263273508146339,0.6468774438610211,0.010619720363414482,0.2214004702101769
0.2214004702101769,0.5256543093588107,0.6249679859729309,0.47985699921796443,0.0123897652069879,0.2214004702101769
0.2214004702101769,0.4285003027652562,0.6782097756062966,0.5147134398391241,0.00896019459717438,0.2214004702101769
0.2214004702101769,0.49062773329745013,0.6375987509604208,0.5495698804602837,0.010277684206747564,0.19802385706240722
0.19802385706240722,0.4717082688555475,0.6137532260288816,0.4544408445983689,0.010751918700751534,0.1813341524599396
0.1813341524599396,0.5026441499024427,0.5903041825095057,0.5125349123003016,0.010537706844859196,0.1781600368606973
0.1781600368606973,0.4827020117069233,0.6026517464883074,0.4457267344430789,0.01057514326509891,0.20063482311984843
0.20063482311984843,0.45023212002960367,0.6306320061466932,0.5205228466093174,0.009248325045416499,0.21046434239492146
0.21046434239492146,0.46991858978671874,0.6656922910222818,0.3404312367333258,0.012501918101279862,0.2011467772487585
0.2011467772487585,0.5422727578550764,0.5487869146358282,0.40143000782035526,0.014015568655734334,0.2639635488660216
0.2639635488660216,0.5128708874386062,0.5443689789002935,0.34987152273489,0.011902620820850633,0.2983156709158859
0.2983156709158859,0.49753078113436067,0.6910671014007368,0.3919897218187912,0.011754698945404493,0.22152255157937845
0.22152255157937845,0.42159725492834565,0.7114009338245435,0.29322980672550547,0.011879888449579148,0.22341678185634567
0.22341678185634567,0.4213415864899416,0.7094751669654642,0.24602837671768513,0.010488694755539613,0.3549377975733375
0.3549377975733375,0.44435174594630966,0.7256742646624244,0.2431236733325885,0.012168335945582122,0.17575385245482
0.17575385245482,0.48398035389894345,0.7061333950629445,0.4522623170595464,0.013063361396600038,0.20514001945425692
0.20514001945425692,0.4302899818340845,0.7048873106247169,0.47332141660149707,0.011790849246325905,0.09527466339016026
0.09527466339016026,0.3039897732624638,0.8320445635256801,0.6323539269355378,0.005940068141119333,0.0015870577996211638
0.0015870577996211638,0.20044405570880708,0.9407371106601785,0.5858786727739916,0.002342401627469526,0.04761173398863462
0.04761173398863462,0.23853865303101662,0.8800188143974468,0.2532901351804267,0.004414312074991682,0.16382532125121596
0.16382532125121596,0.3257215905268117,0.7908671368624283,0.17486314378281756,0.008640488136501307,0.22868990938411915
0.22868990938411915,0.33364731211733833,0.8433159636714671,0.11894760361970728,0.008574485171151289,0.15000255977064464
0.15000255977064464,0.4103478436385656,0.7172915148052563,0.19519606747849402,0.011858278806656906,0.16551476987661906
0.16551476987661906,0.3328803068021261,0.7833906302330622,0.23368338733102448,0.007843916310930545,0.09839758357651156
0.09839758357651156,0.26333849155621347,0.8593451407632144,0.1102334934644174,0.004494718192275728,0.06906261198996567
0.06906261198996567,0.28916100383502663,0.8313648811048286,0.3099318511898112,0.0068034821352959286,0.05902831106332877
0.05902831106332877,0.3354369911861669,0.7735352351307159,0.5023684504524634,0.0104380211676788,0.1764705882352941
0.1764705882352941,0.4494651147143912,0.6038978309265353,0.3411574125796,0.013893544755594445,0.10315875697537501
0.10315875697537501,0.45560115723608974,0.6170383577296639,0.5132610881465757,0.013020455777977192,0.055803000051195414
0.055803000051195414,0.43949404561663197,0.5789195019602436,0.4827617026030611,0.014651002880172903,0.1565555726206932
0.1565555726206932,0.43719302967099527,0.49560176520420024,0.6011283655457491,0.014604889818735787,0.3445451287564634
0.3445451287564634,0.45892484693534297,0.423102306980043,0.19374371578594568,0.018170064856871667,0.35053499206471106
0.35053499206471106,0.5215636143443451,0.5473142693906499,0.2496592559490559,0.019713409759139763,0.3232990324066964
0.3232990324066964,0.49650810738074413,0.6349366614787526,0.3222768405764719,0.01808721904786555,0.3513029232580761
0.3513029232580761,0.5077575186705242,0.611147776748951,0.2206122220980896,0.02037801853518269,0.2645778938207137
